Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Vitinha,pt POR,MF,20,19,5,520,5.8,0,1,1,0,0,0,0,0,0.5,0.5,0.6,1.2,11,20,18,0.00,0.17,0.17,0.00,0.17,0.09,0.11,0.20,0.09,0.20,Matches
Morgan Gibbs-White,eng ENG,"MF,FW",20,11,4,414,4.6,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,15,28,27,0.22,0.00,0.22,0.22,0.22,0.17,0.09,0.25,0.17,0.25,Matches
Owen Otasowie,us USA,"MF,FW",19,6,2,187,2.1,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.6,3,3,7,0.00,0.48,0.48,0.00,0.48,0.24,0.06,0.30,0.24,0.30,Matches
Rúben Vinagre,pt POR,"MF,DF",21,2,1,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,11,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
John Ruddy,eng ENG,GK,33,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Patrick Cutrone,it ITA,FW,22,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches
Oskar Buur,dk DEN,DF,22,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Theo Corbeanu,ca CAN,FW,18,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42,Matches
Hugo Bueno,es ESP,"DF,MF",17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luke Cundle,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diogo Jota,pt POR,"FW,MF",23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nigel Lonwijk,nl NED,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Christian Marques,ch SUI,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Taylor Perry,eng ENG,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lewis Richards,ie IRL,"DF,MF",18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Meritan Shabani,al ALB,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andreas Søndergaard,dk DEN,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Conor Coady,eng ENG,DF,28,38,38,"3,361",37.3,4,0,4,4,0,0,4,0,2.8,2.8,0.1,2.8,6,35,3,0.11,0.00,0.11,0.11,0.11,0.07,0.00,0.08,0.07,0.08,Matches
José Sá,pt POR,GK,28,37,37,"3,285",36.5,0,1,1,0,0,0,3,0,0.0,0.0,0.9,0.9,0,2,0,0.00,0.03,0.03,0.00,0.03,0.00,0.02,0.02,0.00,0.02,Matches
João Moutinho,pt POR,MF,34,35,34,"2,970",33.0,2,1,3,2,0,0,4,0,1.3,1.3,2.7,3.9,42,196,37,0.06,0.03,0.09,0.06,0.09,0.04,0.08,0.12,0.04,0.12,Matches
Romain Saïss,ma MAR,DF,31,31,31,"2,705",30.1,2,0,2,2,0,0,6,0,2.7,2.7,0.3,3.1,18,137,9,0.07,0.00,0.07,0.07,0.07,0.09,0.01,0.10,0.09,0.10,Matches
Rúben Neves,pt POR,MF,24,33,31,"2,661",29.6,4,2,6,4,0,0,9,0,1.1,1.1,3.1,4.3,34,202,19,0.14,0.07,0.20,0.14,0.20,0.04,0.11,0.14,0.04,0.14,Matches
Max Kilman,eng ENG,DF,24,30,30,"2,687",29.9,1,0,1,1,0,0,3,0,1.1,1.1,0.2,1.3,31,95,7,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04,Matches
Raúl Jiménez,mx MEX,FW,30,34,30,"2,631",29.2,6,4,10,5,1,1,9,2,6.1,5.4,3.1,8.5,40,65,163,0.21,0.14,0.34,0.17,0.31,0.21,0.10,0.31,0.19,0.29,Matches
Nélson Semedo,pt POR,"MF,DF",27,25,25,"2,131",23.7,0,1,1,0,0,0,1,0,1.6,1.6,1.3,2.9,79,78,146,0.00,0.04,0.04,0.00,0.04,0.07,0.06,0.12,0.07,0.12,Matches
Leander Dendoncker,be BEL,MF,26,30,21,"1,950",21.7,2,2,4,2,0,0,4,0,2.2,2.2,1.1,3.3,9,64,45,0.09,0.09,0.18,0.09,0.18,0.10,0.05,0.15,0.10,0.15,Matches
Rayan Aït Nouri,dz ALG,"DF,MF",20,23,20,"1,828",20.3,1,2,3,1,0,0,4,0,0.6,0.6,1.6,2.2,60,49,127,0.05,0.10,0.15,0.05,0.15,0.03,0.08,0.11,0.03,0.11,Matches
Hwang Hee-chan,kr KOR,"FW,MF",25,30,20,"1,816",20.2,5,1,6,5,0,0,2,0,4.4,4.4,1.3,5.8,66,57,114,0.25,0.05,0.30,0.25,0.30,0.22,0.07,0.29,0.22,0.29,Matches
Fernando Marçal,br BRA,"MF,DF",32,18,17,"1,449",16.1,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,39,50,98,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
Francisco Trincão,pt POR,"FW,MF",21,28,16,"1,336",14.8,2,1,3,2,0,0,0,0,3.7,3.7,1.6,5.4,56,40,93,0.13,0.07,0.20,0.13,0.20,0.25,0.11,0.36,0.25,0.36,Matches
Daniel Podence,pt POR,"FW,MF",25,26,15,"1,484",16.5,2,3,5,2,0,0,2,0,2.0,2.0,3.9,5.9,63,75,102,0.12,0.18,0.30,0.12,0.30,0.12,0.23,0.36,0.12,0.36,Matches
Adama Traoré,es ESP,"FW,MF",25,20,10,"1,067",11.9,1,0,1,1,0,0,0,0,3.0,3.0,1.4,4.4,84,29,85,0.08,0.00,0.08,0.08,0.08,0.25,0.12,0.37,0.25,0.37,Matches
Jonny Castro,es ESP,DF,27,13,10,"1,024",11.4,2,0,2,2,0,0,1,0,1.0,1.0,1.3,2.3,25,35,56,0.18,0.00,0.18,0.18,0.18,0.09,0.12,0.21,0.09,0.21,Matches
Willy Boly,ci CIV,DF,30,10,10,900,10.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,6,20,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Matches
Fábio Silva,pt POR,FW,19,22,6,572,6.4,0,0,0,0,0,0,0,0,1.8,1.8,0.2,1.9,14,14,41,0.00,0.00,0.00,0.00,0.00,0.28,0.03,0.30,0.28,0.30,Matches
Pedro Neto,pt POR,"FW,MF",21,13,5,466,5.2,1,1,2,1,0,0,3,0,1.5,1.5,1.0,2.5,27,10,49,0.19,0.19,0.39,0.19,0.39,0.29,0.20,0.49,0.29,0.49,Matches
Toti Gomes,pt POR,DF,22,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Ki-Jana Hoever,nl NED,"DF,MF",19,8,4,308,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,9,5,22,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Luke Cundle,eng ENG,MF,19,4,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
Chiquinho,pt POR,"DF,FW",21,8,1,208,2.3,0,3,3,0,0,0,0,0,0.6,0.6,0.7,1.3,10,7,35,0.00,1.30,1.30,0.00,1.30,0.26,0.30,0.56,0.26,0.56,Matches
John Ruddy,eng ENG,GK,34,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Chem Campbell,wls WAL,MF,18,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Morgan Gibbs-White,eng ENG,"DF,FW",21,2,0,9,0.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,2,0.00,0.00,0.00,0.00,0.00,1.40,0.00,1.40,1.40,1.40,Matches
Hugo Bueno,es ESP,"DF,MF",18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ryan John Giles,eng ENG,"DF,MF",21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bruno Jordão,pt POR,MF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Christian Marques,ch SUI,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Yerson Mosquera,co COL,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Louie Moulden,eng ENG,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dion Sanderson,eng ENG,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
James Storer,eng ENG,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Max Kilman,eng ENG,DF,25,37,37,"3,307",36.7,0,0,0,0,0,0,3,0,1.3,1.3,0.2,1.6,30,127,5,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches
José Sá,pt POR,GK,29,36,36,"3,240",36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rúben Neves,pt POR,MF,25,35,33,"3,019",33.5,6,1,7,3,3,3,12,0,5.2,2.8,1.6,4.4,28,218,18,0.18,0.03,0.21,0.09,0.12,0.15,0.05,0.20,0.08,0.13,Matches
Nélson Semedo,pt POR,DF,28,36,31,"2,632",29.2,0,1,1,0,0,0,11,1,0.4,0.4,0.7,1.2,50,110,147,0.00,0.03,0.03,0.00,0.03,0.01,0.03,0.04,0.01,0.04,Matches
Matheus Nunes,pt POR,MF,23,34,30,"2,467",27.4,1,1,2,1,0,0,2,1,2.4,2.4,2.2,4.7,59,84,129,0.04,0.04,0.07,0.04,0.07,0.09,0.08,0.17,0.09,0.17,Matches
João Moutinho,pt POR,MF,35,31,20,"1,780",19.8,0,2,2,0,0,0,3,0,1.3,1.3,2.6,3.9,23,132,32,0.00,0.10,0.10,0.00,0.10,0.07,0.13,0.20,0.07,0.20,Matches
Daniel Podence,pt POR,"FW,MF",26,32,20,"1,771",19.7,6,0,6,6,0,0,5,0,3.9,3.9,2.5,6.4,43,95,148,0.30,0.00,0.30,0.30,0.30,0.20,0.13,0.33,0.20,0.33,Matches
Nathan Collins,ie IRL,DF,21,26,19,"1,814",20.2,0,0,0,0,0,0,2,1,0.2,0.2,0.1,0.3,11,64,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches
Craig Dawson,eng ENG,DF,32,17,17,"1,414",15.7,1,0,1,1,0,0,4,0,1.0,1.0,0.0,1.0,5,44,1,0.06,0.00,0.06,0.06,0.06,0.06,0.00,0.06,0.06,0.06,Matches
Mario Lemina,ga GAB,MF,28,19,17,"1,299",14.4,0,1,1,0,0,0,4,1,0.3,0.3,0.3,0.6,6,42,9,0.00,0.07,0.07,0.00,0.07,0.02,0.02,0.04,0.02,0.04,Matches
Hugo Bueno,es ESP,DF,19,21,16,"1,310",14.6,0,1,1,0,0,0,1,0,0.2,0.2,1.3,1.5,52,39,64,0.00,0.07,0.07,0.00,0.07,0.01,0.09,0.10,0.01,0.10,Matches
Diego Costa,es ESP,FW,33,23,16,"1,241",13.8,1,0,1,1,0,0,5,1,3.2,3.2,0.7,3.9,19,13,60,0.07,0.00,0.07,0.07,0.07,0.23,0.05,0.28,0.23,0.28,Matches
Jonny Castro,es ESP,DF,28,18,14,"1,261",14.0,1,0,1,1,0,0,3,1,0.3,0.3,1.0,1.3,24,70,46,0.07,0.00,0.07,0.07,0.07,0.02,0.07,0.10,0.02,0.10,Matches
Pedro Neto,pt POR,"FW,MF",22,18,13,964,10.7,0,0,0,0,0,0,1,0,1.1,1.1,2.1,3.2,37,24,111,0.00,0.00,0.00,0.00,0.00,0.10,0.20,0.30,0.10,0.30,Matches
Adama Traoré,es ESP,"FW,MF",26,34,12,"1,496",16.6,2,1,3,2,0,0,2,0,1.4,1.4,3.7,5.1,85,36,156,0.12,0.06,0.18,0.12,0.18,0.08,0.23,0.31,0.08,0.31,Matches
Hwang Hee-chan,kr KOR,"FW,MF",26,27,12,"1,130",12.6,3,1,4,3,0,0,1,0,2.9,2.9,1.1,4.0,25,30,60,0.24,0.08,0.32,0.24,0.32,0.23,0.09,0.32,0.23,0.32,Matches
Matheus Cunha,br BRA,FW,23,17,12,965,10.7,2,0,2,2,0,0,1,0,2.0,2.0,0.6,2.6,16,14,43,0.19,0.00,0.19,0.19,0.19,0.19,0.05,0.24,0.19,0.24,Matches
Toti Gomes,pt POR,DF,23,17,10,984,10.9,1,0,1,1,0,0,6,0,0.4,0.4,0.3,0.7,4,27,23,0.09,0.00,0.09,0.09,0.09,0.04,0.02,0.06,0.04,0.06,Matches
Rayan Aït Nouri,dz ALG,DF,21,21,9,"1,076",12.0,1,0,1,1,0,0,4,0,0.7,0.7,1.0,1.7,30,43,76,0.08,0.00,0.08,0.08,0.08,0.06,0.08,0.14,0.06,0.14,Matches
Pablo Sarabia,es ESP,"FW,MF",30,13,9,765,8.5,1,0,1,1,0,0,3,0,3.1,3.1,0.8,3.9,17,41,54,0.12,0.00,0.12,0.12,0.12,0.36,0.09,0.46,0.36,0.46,Matches
Raúl Jiménez,mx MEX,FW,31,15,8,846,9.4,0,1,1,0,0,0,0,0,2.6,2.6,1.7,4.3,5,14,45,0.00,0.11,0.11,0.00,0.11,0.27,0.18,0.46,0.27,0.46,Matches
Gonçalo Guedes,pt POR,"FW,MF",25,13,8,707,7.9,1,1,2,1,0,0,1,0,1.2,1.2,0.5,1.7,20,16,54,0.13,0.13,0.25,0.13,0.25,0.15,0.06,0.22,0.15,0.22,Matches
João Gomes,br BRA,MF,21,11,7,653,7.3,1,0,1,1,0,0,5,0,0.3,0.3,0.2,0.4,7,19,8,0.14,0.00,0.14,0.14,0.14,0.04,0.02,0.06,0.04,0.06,Matches
