Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Axel Tuanzebe,eng ENG,FW,19,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Joel Castro Pereira,pt POR,GK,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
David de Gea,es ESP,GK,27,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Paul Pogba,fr FRA,MF,25,35,34,"3,006",33.4,13,9,22,6,7,10,6,0,15.0,7.1,4.7,11.8,100,295,205,0.39,0.27,0.66,0.18,0.45,0.45,0.14,0.59,0.21,0.35,Matches
Victor Lindelöf,se SWE,DF,24,30,29,"2,601",28.9,1,1,2,1,0,0,1,0,0.7,0.7,1.2,1.9,14,83,2,0.03,0.03,0.07,0.03,0.07,0.02,0.04,0.06,0.02,0.06,Matches
Luke Shaw,eng ENG,DF,23,29,29,"2,591",28.8,1,4,5,1,0,0,11,0,1.4,1.4,3.9,5.3,90,158,121,0.03,0.14,0.17,0.03,0.17,0.05,0.13,0.18,0.05,0.18,Matches
Ashley Young,eng ENG,DF,33,30,28,"2,569",28.5,2,2,4,2,0,0,9,1,0.5,0.5,3.1,3.6,71,155,124,0.07,0.07,0.14,0.07,0.14,0.02,0.11,0.13,0.02,0.13,Matches
Nemanja Matić,rs SRB,MF,29,28,28,"2,436",27.1,1,0,1,1,0,0,7,1,1.3,1.3,0.5,1.8,42,165,13,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,Matches
Marcus Rashford,eng ENG,FW,20,33,26,"2,334",25.9,10,6,16,10,0,0,3,1,10.7,10.7,5.0,15.7,74,65,225,0.39,0.23,0.62,0.39,0.62,0.41,0.19,0.60,0.41,0.60,Matches
Chris Smalling,eng ENG,DF,28,24,24,"2,127",23.6,1,0,1,1,0,0,1,0,1.2,1.2,0.2,1.4,3,35,6,0.04,0.00,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06,Matches
Romelu Lukaku,be BEL,FW,25,32,22,"2,136",23.7,12,0,12,12,0,0,4,0,10.5,10.5,2.2,12.7,44,55,200,0.51,0.00,0.51,0.51,0.51,0.44,0.09,0.54,0.44,0.54,Matches
Jesse Lingard,eng ENG,"FW,MF",25,27,19,"1,663",18.5,4,2,6,3,1,1,3,0,4.7,3.9,2.7,6.6,41,55,109,0.22,0.11,0.32,0.16,0.27,0.25,0.15,0.40,0.21,0.36,Matches
Anthony Martial,fr FRA,FW,22,27,18,"1,621",18.0,10,2,12,9,1,1,2,0,6.2,5.4,2.9,8.2,109,66,205,0.56,0.11,0.67,0.50,0.61,0.34,0.16,0.50,0.30,0.46,Matches
Ander Herrera,es ESP,MF,28,22,16,"1,403",15.6,2,3,5,2,0,0,4,0,1.3,1.3,1.6,2.9,21,93,30,0.13,0.19,0.32,0.13,0.32,0.08,0.10,0.19,0.08,0.19,Matches
Juan Mata,es ESP,"FW,MF",30,22,16,"1,289",14.3,3,2,5,3,0,0,3,0,1.6,1.6,2.9,4.5,24,75,96,0.21,0.14,0.35,0.21,0.35,0.11,0.20,0.31,0.11,0.31,Matches
Phil Jones,eng ENG,DF,26,18,15,"1,263",14.0,0,1,1,0,0,0,1,0,0.4,0.4,0.5,1.0,11,35,2,0.00,0.07,0.07,0.00,0.07,0.03,0.04,0.07,0.03,0.07,Matches
Fred,br BRA,MF,25,17,13,"1,041",11.6,1,1,2,1,0,0,2,0,0.8,0.8,1.0,1.9,18,73,21,0.09,0.09,0.17,0.09,0.17,0.07,0.09,0.16,0.07,0.16,Matches
Diogo Dalot,pt POR,"DF,FW",19,16,12,"1,013",11.3,0,2,2,0,0,0,3,0,0.7,0.7,2.3,3.0,42,31,82,0.00,0.18,0.18,0.00,0.18,0.06,0.20,0.27,0.06,0.27,Matches
Alexis Sánchez,cl CHI,"FW,MF",29,20,9,880,9.8,1,3,4,1,0,0,3,0,1.5,1.5,3.0,4.5,37,50,89,0.10,0.31,0.41,0.10,0.41,0.15,0.31,0.46,0.15,0.46,Matches
Scott McTominay,sct SCO,"MF,DF",21,16,9,867,9.6,2,0,2,2,0,0,1,0,1.5,1.5,0.0,1.5,8,34,12,0.21,0.00,0.21,0.21,0.21,0.15,0.00,0.16,0.15,0.16,Matches
Eric Bailly,ci CIV,DF,24,12,8,638,7.1,0,0,0,0,0,0,0,1,0.2,0.2,0.0,0.2,3,13,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Marouane Fellaini,be BEL,MF,30,14,6,752,8.4,0,1,1,0,0,0,1,0,0.4,0.4,0.4,0.9,1,36,29,0.00,0.12,0.12,0.00,0.12,0.05,0.05,0.11,0.05,0.11,Matches
Andreas Pereira,br BRA,MF,22,15,6,599,6.7,1,1,2,1,0,0,5,0,0.3,0.3,0.9,1.1,10,33,19,0.15,0.15,0.30,0.15,0.30,0.04,0.13,0.17,0.04,0.17,Matches
Antonio Valencia,ec ECU,DF,32,6,5,466,5.2,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.5,18,25,21,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches
Matteo Darmian,it ITA,DF,28,6,5,443,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,20,18,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
Marcos Rojo,ar ARG,DF,28,5,2,212,2.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,8,3,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
Mason Greenwood,eng ENG,FW,16,3,1,117,1.3,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,8,3,18,0.00,0.00,0.00,0.00,0.00,0.51,0.07,0.58,0.51,0.58,Matches
Tahith Chong,nl NED,FW,18,2,0,38,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,5,7,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.84,0.84,0.84,Matches
Angel Gomes,eng ENG,"MF,FW",17,2,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,3,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28,Matches
James Garner,eng ENG,MF,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lee Grant,eng ENG,GK,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sergio Romero,ar ARG,GK,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
David de Gea,es ESP,GK,28,38,38,"3,420",38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Harry Maguire,eng ENG,DF,26,38,38,"3,420",38.0,1,1,2,1,0,0,6,0,2.1,2.1,1.4,3.4,69,171,10,0.03,0.03,0.05,0.03,0.05,0.06,0.04,0.09,0.05,0.09,Matches
Victor Lindelöf,se SWE,DF,25,35,35,"3,092",34.4,1,0,1,1,0,0,6,0,0.3,0.3,0.3,0.7,16,111,3,0.03,0.00,0.03,0.03,0.03,0.01,0.01,0.02,0.01,0.02,Matches
Aaron Wan-Bissaka,eng ENG,DF,21,35,34,"3,070",34.1,0,4,4,0,0,0,8,0,0.7,0.7,3.0,3.7,100,134,175,0.00,0.12,0.12,0.00,0.12,0.02,0.09,0.11,0.02,0.11,Matches
Marcus Rashford,eng ENG,FW,21,31,31,"2,643",29.4,17,7,24,11,6,8,3,0,19.2,12.9,5.0,17.9,105,124,250,0.58,0.24,0.82,0.37,0.61,0.65,0.17,0.82,0.44,0.61,Matches
Anthony Martial,fr FRA,FW,23,32,31,"2,624",29.2,17,6,23,17,0,1,1,0,12.1,11.3,4.4,15.7,76,82,275,0.58,0.21,0.79,0.58,0.79,0.41,0.15,0.56,0.39,0.54,Matches
Daniel James,wls WAL,FW,21,33,26,"2,287",25.4,3,6,9,3,0,0,4,0,3.1,3.1,3.9,7.0,140,60,263,0.12,0.24,0.35,0.12,0.35,0.12,0.15,0.28,0.12,0.28,Matches
Fred,br BRA,MF,26,29,23,"2,163",24.0,0,0,0,0,0,0,8,0,1.7,1.7,2.1,3.8,28,158,39,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.07,0.16,Matches
Scott McTominay,sct SCO,MF,22,27,20,"1,772",19.7,4,1,5,4,0,0,2,0,2.2,2.2,1.0,3.2,25,95,27,0.20,0.05,0.25,0.20,0.25,0.11,0.05,0.16,0.11,0.16,Matches
Luke Shaw,eng ENG,DF,24,24,20,"1,733",19.3,0,0,0,0,0,0,7,0,0.7,0.7,1.4,2.1,60,122,103,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.11,0.03,0.11,Matches
Nemanja Matić,rs SRB,MF,30,21,18,"1,581",17.6,0,2,2,0,0,0,3,0,0.2,0.2,0.7,1.0,39,121,8,0.00,0.11,0.11,0.00,0.11,0.01,0.04,0.05,0.01,0.05,Matches
Andreas Pereira,br BRA,"MF,FW",23,25,18,"1,484",16.5,1,3,4,1,0,0,3,0,2.3,2.3,4.0,6.2,49,89,102,0.06,0.18,0.24,0.06,0.24,0.14,0.24,0.38,0.14,0.38,Matches
Bruno Fernandes,pt POR,MF,24,14,14,"1,186",13.2,8,7,15,4,4,4,2,0,6.2,3.0,2.5,5.5,34,110,92,0.61,0.53,1.14,0.30,0.83,0.47,0.19,0.66,0.23,0.42,Matches
Paul Pogba,fr FRA,MF,26,16,13,"1,204",13.4,1,3,4,1,0,1,1,0,2.4,1.6,2.5,4.1,27,111,30,0.07,0.22,0.30,0.07,0.30,0.18,0.19,0.37,0.12,0.31,Matches
Mason Greenwood,eng ENG,FW,17,31,12,"1,320",14.7,10,1,11,10,0,0,0,0,2.9,2.9,1.0,3.9,32,37,116,0.68,0.07,0.75,0.68,0.75,0.20,0.07,0.27,0.20,0.27,Matches
Brandon Williams,eng ENG,DF,18,17,11,"1,006",11.2,1,0,1,1,0,0,6,0,1.0,1.0,0.6,1.6,40,44,70,0.09,0.00,0.09,0.09,0.09,0.09,0.05,0.14,0.09,0.14,Matches
Ashley Young,eng ENG,DF,34,12,10,955,10.6,0,0,0,0,0,0,5,0,0.1,0.1,1.5,1.6,25,72,35,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.15,0.01,0.15,Matches
Jesse Lingard,eng ENG,"MF,FW",26,22,9,935,10.4,1,0,1,1,0,0,3,0,1.9,1.9,1.0,2.9,28,45,73,0.10,0.00,0.10,0.10,0.10,0.18,0.09,0.28,0.18,0.28,Matches
Juan Mata,es ESP,"MF,FW",31,19,8,758,8.4,0,2,2,0,0,0,1,0,1.1,1.1,2.1,3.2,17,64,65,0.00,0.24,0.24,0.00,0.24,0.13,0.25,0.38,0.13,0.38,Matches
Axel Tuanzebe,eng ENG,DF,21,5,2,189,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Timothy Fosu-Mensah,nl NED,DF,21,3,2,136,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,4,11,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.11,0.05,0.11,Matches
Phil Jones,eng ENG,DF,27,2,2,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
Eric Bailly,ci CIV,DF,25,4,1,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marcos Rojo,ar ARG,DF,29,3,1,122,1.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,6,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
Diogo Dalot,pt POR,"DF,MF",20,4,1,67,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,3,7,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39,Matches
Odion Ighalo,ng NGA,FW,30,11,0,101,1.1,0,0,0,0,0,0,0,0,1.9,1.9,0.1,2.0,2,2,13,0.00,0.00,0.00,0.00,0.00,1.68,0.07,1.75,1.68,1.75,Matches
Tahith Chong,nl NED,"FW,DF",19,3,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,5,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
Angel Gomes,eng ENG,MF,18,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.59,0.00,0.59,Matches
James Garner,eng ENG,MF,18,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lee Grant,eng ENG,GK,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sergio Romero,ar ARG,GK,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bruno Fernandes,pt POR,MF,25,37,35,"3,099",34.4,18,12,30,9,9,10,6,0,16.1,8.2,11.4,19.6,80,285,263,0.52,0.35,0.87,0.26,0.61,0.47,0.33,0.80,0.24,0.57,Matches
Aaron Wan-Bissaka,eng ENG,DF,22,34,34,"3,060",34.0,2,4,6,2,0,0,3,0,0.9,0.9,2.3,3.2,89,145,176,0.06,0.12,0.18,0.06,0.18,0.03,0.07,0.09,0.03,0.09,Matches
Harry Maguire,eng ENG,DF,27,34,34,"3,047",33.9,2,1,3,2,0,0,11,0,2.3,2.2,0.3,2.5,42,194,14,0.06,0.03,0.09,0.06,0.09,0.07,0.01,0.08,0.07,0.08,Matches
Marcus Rashford,eng ENG,FW,22,37,33,"2,920",32.4,11,9,20,11,0,0,4,0,8.9,8.9,3.8,12.8,134,117,330,0.34,0.28,0.62,0.34,0.62,0.28,0.12,0.39,0.28,0.39,Matches
Luke Shaw,eng ENG,DF,25,32,30,"2,654",29.5,1,5,6,1,0,0,8,0,0.6,0.6,6.4,7.0,110,147,209,0.03,0.17,0.20,0.03,0.20,0.02,0.22,0.24,0.02,0.24,Matches
Victor Lindelöf,se SWE,DF,26,29,29,"2,585",28.7,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,18,92,2,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03,Matches
Fred,br BRA,MF,27,30,27,"2,390",26.6,1,0,1,1,0,0,5,0,1.8,1.8,1.9,3.7,31,189,33,0.04,0.00,0.04,0.04,0.04,0.07,0.07,0.14,0.07,0.14,Matches
David de Gea,es ESP,GK,29,26,26,"2,295",25.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Scott McTominay,sct SCO,MF,23,32,24,"2,129",23.7,4,1,5,4,0,0,3,0,2.1,2.1,1.7,3.8,57,118,26,0.17,0.04,0.21,0.17,0.21,0.09,0.07,0.16,0.09,0.16,Matches
Paul Pogba,fr FRA,"MF,FW",27,26,21,"1,897",21.1,3,3,6,3,0,0,3,0,2.8,2.8,2.4,5.2,46,139,101,0.14,0.14,0.28,0.14,0.28,0.13,0.11,0.25,0.13,0.25,Matches
Mason Greenwood,eng ENG,FW,18,31,21,"1,822",20.2,7,2,9,7,0,0,2,0,6.0,6.0,2.2,8.2,67,52,175,0.35,0.10,0.44,0.35,0.44,0.29,0.11,0.40,0.29,0.40,Matches
Anthony Martial,fr FRA,FW,24,22,17,"1,480",16.4,4,3,7,4,0,0,0,1,6.5,6.5,2.0,8.5,48,46,155,0.24,0.18,0.43,0.24,0.43,0.40,0.12,0.52,0.40,0.52,Matches
Edinson Cavani,uy URU,FW,33,26,13,"1,375",15.3,10,3,13,10,0,0,4,0,8.0,8.0,2.2,10.3,5,30,80,0.65,0.20,0.85,0.65,0.85,0.52,0.15,0.67,0.52,0.67,Matches
Dean Henderson,eng ENG,GK,23,13,12,"1,125",12.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Matić,rs SRB,MF,31,20,12,"1,106",12.3,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,40,86,12,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
Daniel James,wls WAL,FW,22,15,11,910,10.1,3,1,4,3,0,0,3,0,2.2,2.2,0.9,3.1,36,32,84,0.30,0.10,0.40,0.30,0.40,0.22,0.09,0.31,0.22,0.31,Matches
Eric Bailly,ci CIV,DF,26,12,10,916,10.2,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,6,37,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Alex Telles,br BRA,DF,27,9,8,690,7.7,0,2,2,0,0,0,0,0,0.2,0.2,0.9,1.0,27,48,40,0.00,0.26,0.26,0.00,0.26,0.02,0.12,0.14,0.02,0.14,Matches
Juan Mata,es ESP,"FW,MF",32,9,6,509,5.7,1,2,3,0,1,1,0,0,1.0,0.2,0.8,1.1,13,23,32,0.18,0.35,0.53,0.00,0.35,0.18,0.15,0.33,0.04,0.19,Matches
Donny van de Beek,nl NED,"MF,FW",23,19,4,524,5.8,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,7,16,39,0.17,0.17,0.34,0.17,0.34,0.06,0.16,0.22,0.06,0.22,Matches
Axel Tuanzebe,eng ENG,DF,22,9,4,404,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,13,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Brandon Williams,eng ENG,DF,19,4,2,188,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,5,5,7,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches
Amad Diallo,ci CIV,FW,18,3,2,166,1.8,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,9,9,7,0.00,0.54,0.54,0.00,0.54,0.02,0.27,0.29,0.02,0.29,Matches
Anthony Elanga,se SWE,FW,18,2,2,155,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,2,3,13,0.58,0.00,0.58,0.58,0.58,0.26,0.02,0.28,0.26,0.28,Matches
Timothy Fosu-Mensah,nl NED,DF,22,1,1,80,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,5,13,0.00,0.00,0.00,0.00,0.00,0.03,0.31,0.33,0.03,0.33,Matches
Shola Shoretire,eng ENG,FW,16,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Odion Ighalo,ng NGA,FW,31,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Hannibal Mejbri,tn TUN,MF,17,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
William Thomas Fish,eng ENG,FW,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nathan Bishop,eng ENG,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lee Grant,eng ENG,GK,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jesse Lingard,eng ENG,"FW,MF",27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
David de Gea,es ESP,GK,30,38,38,"3,420",38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bruno Fernandes,pt POR,MF,26,36,35,"3,111",34.6,10,6,16,10,0,2,10,0,9.7,8.1,9.0,17.1,78,237,190,0.29,0.17,0.46,0.29,0.46,0.28,0.26,0.54,0.23,0.50,Matches
Harry Maguire,eng ENG,DF,28,30,28,"2,515",27.9,1,0,1,1,0,0,9,1,1.9,1.9,0.1,2.1,22,115,5,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07,Matches
Scott McTominay,sct SCO,MF,24,30,28,"2,387",26.5,1,1,2,1,0,0,9,0,1.4,1.4,1.5,2.9,40,125,37,0.04,0.04,0.08,0.04,0.08,0.05,0.06,0.11,0.05,0.11,Matches
Cristiano Ronaldo,pt POR,FW,36,30,27,"2,456",27.3,18,3,21,15,3,3,8,0,17.7,15.4,2.9,18.2,67,64,192,0.66,0.11,0.77,0.55,0.66,0.65,0.11,0.75,0.56,0.67,Matches
Victor Lindelöf,se SWE,DF,27,28,26,"2,355",26.2,0,2,2,0,0,0,4,0,0.2,0.2,0.6,0.8,14,72,3,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03,Matches
Fred,br BRA,MF,28,28,24,"2,028",22.5,4,4,8,4,0,0,5,0,1.3,1.3,2.2,3.5,17,138,41,0.18,0.18,0.36,0.18,0.36,0.06,0.10,0.16,0.06,0.16,Matches
Jadon Sancho,eng ENG,"FW,MF",21,29,20,"1,900",21.1,3,3,6,3,0,0,0,0,3.6,3.6,4.1,7.7,111,88,222,0.14,0.14,0.28,0.14,0.28,0.17,0.19,0.37,0.17,0.37,Matches
Raphaël Varane,fr FRA,DF,28,22,20,"1,831",20.3,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.9,11,49,2,0.05,0.05,0.10,0.05,0.10,0.03,0.01,0.05,0.03,0.05,Matches
Aaron Wan-Bissaka,eng ENG,DF,23,20,20,"1,793",19.9,0,0,0,0,0,0,2,0,0.3,0.3,0.9,1.2,55,61,90,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
Diogo Dalot,pt POR,DF,22,24,19,"1,801",20.0,0,0,0,0,0,0,4,0,0.6,0.6,1.2,1.7,53,105,75,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
